_id,title,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],universeties[0],universeties[1],universeties[2],universeties[3],universeties[4],universeties[5],universeties[6],countries[0],countries[1],countries[2],countries[3],countries[4],countries[5],countries[6],year,month,journal,doi,issn,quartile,_class
655b4a2c114e1458ecce0d29,A Scheme of Intelligent Traffic Light System Based on Distributed Security Architecture of Blockchain Technology, Blockchain, Security, Edge computing, Computer architecture, Image recognition, Transportation, Distributed databases,Pengjie Zeng,Xiaoliang Wang,Hao Li,Frank Jiang,Robin Doss,,,"School of Info Technology, Deakin University, Geelong, Australia","School of Computer Science and Engineering, Hunan University of Science and Technology, Xiangtan, China",,,,,,China,Australia,,,,,,2020,February,IEEE,10.1109/ACCESS.2020.2972606,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4a4b114e1458ecce0d2a,Blockchain-Empowered Federated Learning Approach for an Intelligent and Reliable D2D Caching Scheme, Device-to-device communication, Blockchains, Reliability, Training, Data models, Data privacy, Privacy,Runze Cheng,Yao Sun,Yijing Liu,Le Xia,Daquan Feng,Muhammad Ali Imran,,"National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China","James Watt School of Engineering, University of Glasgow, Glasgow, U.K.","Shenzhen Key Laboratory of Digital Creative Technology and the Guangdong Province Engineering Laboratory for Digital Creative Technology, Shenzhen University, Shenzhen, China",,,,,China,United Kingdom,,,,,,2021,August,IEEE,10.1109/JIOT.2021.3103107,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4a6b114e1458ecce0d2b,IPFS and Blockchain Based Reliability and Availability Improvement for Integrated Rivers’ Streamflow Data, Stakeholders, Monitoring, Rivers, Blockchains, Irrigation, Wireless sensor networks, Floods,Muhammad Hussain Mughal,Zubair Ahmed Shaikh,Khurshed Ali,Safdar Ali,Saif Hassan,,,"Department of Computer Science, Mohammad Ali Jinnah University, Karachi, Pakistan","Department of Computer Science, Sukkur IBA University, Sukkur, Pakistan",,,,,,Pakistan,,,,,,,2022,May,IEEE,10.1109/ACCESS.2022.3178728,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4a8a114e1458ecce0d2c,Towards Blockchain-Based Internet of Things Systems for Energy Smart Contracts With Constrained Hardware Devices and Cloud Infrastructure, Smart contracts, Hardware, Blockchain, Cloud computing, Distributed databases, Peer-to-peer computing, Batteries,Pablo Méndez Royo,Jesús Rodríguez-Molina,Juan Garbajosa,Pedro Castillejo,,,,"Department of Telematics and Electronics Engineering, Universidad Politécnica de Madrid, Madrid, Spain","Higher Technical School of Engineering of Information Systems, Universidad Politécnica de Madrid, Madrid, Spain",,,,,,Spain,,,,,,,2021,May,IEEE,10.1109/ACCESS.2021.3081932,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4aaa114e1458ecce0d2d,An Efficient Verifiable Searchable Encryption Scheme With Aggregating Authorization for Blockchain-Enabled IoT, Internet of Things, Encryption, Cryptography, Blockchains, Authorization, Cloud computing, Smart contracts,Tao Wang,Jingyi Wang,Qiliang Yang,Bo Yang,Haiyu Li,Fei Xu,Zirui Qiao,"School of Computer Science, Shaanxi Normal University, Xi’an, China","Cryptographic Standard Study & Security Evaluation Laboratory, Shanghai Development Center of Computer Software Technology, Shanghai, China",,,,,,China,,,,,,,2022,May,IEEE,10.1109/JIOT.2022.3175859,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4ac8114e1458ecce0d2e,Deposit Decision Model for Data Brokers in Distributed Personal Data Markets Using Blockchain, Data models, Blockchains, Biological system modeling, Analytical models, Solid modeling, Smart contracts, Pricing,Hyeontaek Oh,Sangdon Park,Jun Kyun Choi,Sungkee Noh,,,,"Institute for Information Technology Convergence, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea","School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea","Blockchain Research Section, Electronics and Telecommunications Research Institute, Daejeon, Republic of Korea",,,,,Republic of Korea,,,,,,,2021,August,IEEE,10.1109/ACCESS.2021.3104870,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4ae7114e1458ecce0d2f,A Low Storage Room Requirement Framework for Distributed Ledger in Blockchain, Bitcoin, Encoding, Network coding, Decoding,,,,Mingjun Dai,Shengli Zhang,Hui Wang,Shi Jin,,,,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China","College of Information Engineering, Shenzhen University, Shenzhen, China",,,,,,China,,,,,,,2018,March,IEEE,10.1109/ACCESS.2018.2814624,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4b0b114e1458ecce0d30,Modeling and Analysis of Data Trading on Blockchain-Based Market in IoT Networks, Distributed databases, Internet of Things, Distributed ledger, Sensors, Downlink, Data models, Blockchain,Lam Duc Nguyen,Israel Leyva-Mayorga,Amari N. Lewis,Petar Popovski,,,,"Donald Bren School of Information and Computer Sciences, University of California at Irvine, Irvine, CA, USA","Department of Electronic System, Connectivity Section, Aalborg University, Aalborg, Denmark",,,,,,USA,Denmark,,,,,,2021,January,IEEE,10.1109/JIOT.2021.3051923,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4b28114e1458ecce0d31,A Mixing Scheme Using a Decentralized Signature Protocol for Privacy Protection in Bitcoin Blockchain, Protocols, Servers, Privacy, Bitcoin, Blockchain,,,Ruiyang Xiao,Wei Ren,Tianqing Zhu,Kim-Kwang Raymond Choo,,,,"School of Mathematics and Physics, China University of Geosciences, Wuhan, Hubei, China","Hubei Key Laboratory of Intelligent Geo-Information Processing, China University of Geosciences, Wuhan, Hubei, China","School of Computer Science, China University of Geosciences, Wuhan, Hubei, China","Guizhou Provincial Key Laboratory of Public Big Data, Guizhou University, Guiyang, Guizhou, P.R. China",,,,China,China,,,,,,2019,September,IEEE,10.1109/TDSC.2019.2938953,1941-0018,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4b46114e1458ecce0d32,LiteZKP: Lightening Zero-Knowledge Proof-Based Blockchains for IoT and Edge Platforms, Blockchain, Smart contracts, Throughput, Internet of Things, Privacy, Performance evaluation, Computer architecture,EunSeong Boo,Joongheon Kim,JeongGil Ko,,,,,"School of Integrated Technology, Yonsei University, Seoul, South Korea","School of Electrical Engineering, Korea University, Seoul, South Korea",,,,,,South Korea,,,,,,,2021,January,IEEE,10.1109/JSYST.2020.3048363,1937-9234,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4b67114e1458ecce0d33,"FAST DATA: A Fair, Secure, and Trusted Decentralized IIoT Data Marketplace Enabled by Blockchain", Blockchains, Peer-to-peer computing, Industrial Internet of Things, Fault tolerant systems, Fault tolerance, Security, Measurement,Akanksha Dixit,Arjun Singh,Yogachandran Rahulamathavan,Muttukrishnan Rajarajan,,,,"School of Mathematics and Computer Science Engineering, City, University of London, London, U.K.","School of Computer Science and Engineering, Nanyang Technological University, Singapore","Institute for Digital Technologies, Loughborough University London, London, U.K.",,,,,Singapore,United Kingdom,,,,,,2021,October,IEEE,10.1109/JIOT.2021.3120640,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4b86114e1458ecce0d34,Towards Saving Blockchain Fees via Secure and Cost-Effective Batching of Smart-Contract Invocations, Costs, Decentralized applications, Blockchains, Smart contracts, Delays, Middleware, Relays,Yibo Wang,Kai Li,Yuzhe Tang,Jiaqi Chen,Qi Zhang,Xiapu Luo,Ting Chen,"Syracuse University, Syracuse, NY, USA","San Diego State University, San Diego, CA, USA","University of Electronic Science, Technology of China, Chengdu, Sichuan, China","Hong Kong Polytechnic University, Hung Hom, Hong Kong",,,,USA,Hong Kong,China,,,,,2023,January,IEEE,10.1109/TSE.2023.3237123,1939-3520,,ma.ac.fstt.scrapingwithselenium.models.Article
655b4ba4114e1458ecce0d35,pDPoSt+sPBFT: A High Performance Blockchain-Assisted Parallel Reinforcement Learning in Industrial Edge-Cloud Collaborative Network, Servers, Training, Security, Task analysis, Job shop scheduling, Computational modeling, Blockchains,Fan Yang,Fangmin Xu,Tao Feng,Chao Qiu,Chenglin Zhao,,,"School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China","College of Intelligence and Computing, Tianjin University, Tianjin, China","China National Tendering Center of Mechanical and Electrical Equipment, Ministry of Industry and Information Technology, Beijing, China",,,,,China,,,,,,,2022,December,IEEE,10.1109/TNSM.2022.3230208,1932-4537,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4bc2114e1458ecce0d36,Blockchain-Based Co-Operative Caching for Secure Content Delivery in CCN-Enabled V2G Networks, Vehicle-to-grid, Blockchains, Contracts, Security, Protocols, IP networks, Privacy,Arzoo Miglani,Neeraj Kumar,,,,,,"Department of Computer Science and Engineering, Thapar Institute of Engineering and Technology, Patiala, PB, India",,,,,,,India,,,,,,,2022,December,IEEE,10.1109/TVT.2022.3227291,1939-9359,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4bef114e1458ecce0d37,Blockchain Based M+1st-Price Auction With Exponential Bid Upper Bound, Upper bound, Smart contracts, Blockchains, Time complexity, Homomorphic encryption, Costs, Time factors,Po-Chu Hsu,Atsuko Miyaji,,,,,,"Graduate School of Engineering, Osaka University, Suita, Osaka, Japan",,,,,,,Japan,,,,,,,2023,August,IEEE,10.1109/ACCESS.2023.3307312,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4c0e114e1458ecce0d38,Design of Secure Authentication Protocol for Cloud-Assisted Telecare Medical Information System Using Blockchain, Blockchain, Protocols, Authentication, Cloud computing, Servers, Access control, Wireless communication,Seunghwan Son,Joonyoung Lee,Myeonghyun Kim,Sungjin Yu,Ashok Kumar Das,Youngho Park,,"School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, South Korea","Center for Security, Theory, and Algorithmic Research, International Institute of Information Technology Hyderabad, Hyderabad, India",,,,,,South Korea,India,,,,,,2020,October,IEEE,10.1109/ACCESS.2020.3032680,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4c2d114e1458ecce0d39,Effective Methods and Performance Analysis of a Satellite Network Security Mechanism Based on Blockchain Technology, Security, Blockchains, Satellite broadcasting, Communication networks, Satellites, Authentication, Peer-to-peer computing,Chengjie Li,Xiaochao Sun,Zhen Zhang,,,,,"Zhejiang Huayun Information Technology Company Ltd., Hangzhou, China","Key Laboratory for Computer Systems of State Ethnic Affairs Commission, School of Computer Science and Technology, Southwest Minzu University, Chengdu, China","College of Computer Science, Sichuan University, Chengdu, China",,,,,China,,,,,,,2021,August,IEEE,10.1109/ACCESS.2021.3104875,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4c5e114e1458ecce0d3a,Embedding Smart Contract in Blockchain Transactions to Improve Flexibility for the IoT, Smart contracts, Internet of Things, Codes, Object oriented modeling, Costs, Blockchains, Virtual machining,Hong Su,Bing Guo,Yan Shen,Xinhua Suo,,,,"School of Computer Science, Chengdu University of Information Technology, Chengdu, China","College of Computer Science, Sichuan University, Chengdu, China",,,,,,China,,,,,,,2022,March,IEEE,10.1109/JIOT.2022.3163582,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4c7c114e1458ecce0d3b,Research on the Optimization Model of Blockchain Hierarchical Proxy, Blockchains, Load modeling, Security, Data models, Memory, Bitcoin, Delays,Wang Junlu,Liu Qiang,Song Baoyan,,,,,"School of Information, Liaoning University, Shenyang, China",,,,,,,China,,,,,,,2021,October,IEEE,10.1109/ACCESS.2021.3122132,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4c99114e1458ecce0d3c,BioBlock: A Blockchain Analogous Mechanism for Integrity in IoBNT-Based Drug Delivery Systems, Nanobioscience, Security, Blockchains, Biological system modeling, Proteins, Cryptography, Microorganisms,Sudip Misra,Saswati Pal,Anandarup Mukherjee,,,,,"Department of Computer Science and Engineering, Indian Institute of Technology Kharagpur, Kharagpur, India","School of Nano-Science and Technology, Indian Institute of Technology Kharagpur, Kharagpur, India",,,,,,India,,,,,,,2022,August,IEEE,10.1109/JSYST.2022.3197119,1937-9234,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4cb8114e1458ecce0d3d,Blockchain-Based Sustainable Retail Loyalty Program, Blockchains, Distributed ledger, Sustainable development, Green products, Scalability, Europe, Throughput,Lukas Mastilak,Robert Suchy,Kristian Kostal,Ivan Kotuliak,,,,"Institute of Computer Engineering and Applied Informatics, Faculty of Informatics and Information Technologies, Slovak University of Technology, Bratislava, Slovakia",,,,,,,Slovakia,,,,,,,2023,July,IEEE,10.1109/ACCESS.2023.3296914,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4cd6114e1458ecce0d3e,Decentralized On-Chain Data Access via Smart Contracts in Ethereum Blockchain, Blockchains, Smart contracts, Business, Indexing, Codes, Software, Costs,Mohd Sameen Chishti,Farhan Sufyan,Amit Banerjee,,,,,"Department of IT, AURO University, Surat, India","Department of Computer Science, South Asian University, New Delhi, India",,,,,,India,,,,,,,2021,October,IEEE,10.1109/TNSM.2021.3120912,1932-4537,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4d03114e1458ecce0d3f,Fabric-iot: A Blockchain-Based Access Control System in IoT, Access control, Blockchain, Peer-to-peer computing, Fabrics, Distributed ledger, Smart contracts,,Han Liu,Dezhi Han,Dun Li,,,,,"College of Information Engineering, Shanghai Maritime University, Shanghai, China",,,,,,,China,,,,,,,2020,January,IEEE,10.1109/ACCESS.2020.2968492,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4d22114e1458ecce0d40,Blockchain Technology in Logistics and Supply Chain Management—A Bibliometric Literature Review From 2016 to January 2020, Blockchain, Supply chains, Bibliographies, Bibliometrics, Supply chain management,,,Benjamin Müßigmann,Heiko von der Gracht,Evi Hartmann,,,,,"School of International Business and Entrepreneurship, Steinbeis University, Herrenberg, Germany","Friedrich-Alexander University Erlangen-Nuremberg, Nuremberg, Germany",,,,,,Germany,,,,,,,2020,July,IEEE,10.1109/TEM.2020.2980733,1558-0040,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4d41114e1458ecce0d41,Blockchain-Based Safety Management System for the Grain Supply Chain, Supply chains, Blockchain, Information management, Hazards, Reliability,,,Xin Zhang,Pengcheng Sun,Jiping Xu,Xiaoyi Wang,Jiabin Yu,Zhiyao Zhao,Yunfeng Dong,"School of Computer and Information Engineering, Beijing Technology and Business University, Beijing, China",,,,,,,China,,,,,,,2020,February,IEEE,10.1109/ACCESS.2020.2975415,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4d60114e1458ecce0d42,An Optimal Least Square Support Vector Machine Based Earnings Prediction of Blockchain Financial Products, Blockchain, Support vector machines, Prediction algorithms, Economics, Bitcoin, Predictive models, Computational modeling,M. Sivaram,E. Laxmi Lydia,Irina V. Pustokhina,Denis Alexandrovich Pustokhin,Mohamed Elhoseny,Gyanendra Prasad Joshi,K. Shankar,"Department of Computer Science and Engineering, Sejong University, Seoul, South Korea","Computer Science and Engineering, Vignan’s Institute of Information Technology (Autonomous), Visakhapatnam, India","Department of Logistics, State University of Management, Moscow, Russia","Department of Computer Networking, Lebanese French University, Erbil, Iraq","Entrepreneurship and Logistics Department, Plekhanov Russian University of Economics, Moscow, Russia","Department of Computer Applications, Alagappa University, Karaikudi, India","Faculty of Computers and Information, Mansoura University, Mansoura, Egypt",South Korea,Egypt,Iraq,India,Russia,,,2020,June,IEEE,10.1109/ACCESS.2020.3005808,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655b4d7f114e1458ecce0d43,A Blockchain-Enabled Multi-Settlement Quasi-Ideal Peer-to-Peer Trading Framework, Peer-to-peer computing, Contracts, Internet of Things, Biological system modeling, Economics, Electric potential,,Mohamed Kareem AlAshery,Zhehan Yi,Di Shi,Xiao Lu,Chunlei Xu,Zhiwei Wang,Wei Qiao,"Department of AI and System Analytics, GEIRINA, San Jose, CA, USA","GEIRINA, San Jose, CA, USA","Grid Dispatch Center, Jiangsu Electric Power Company, Nanjing, China","Department of Electrical and Computer Engineering, Power and Energy Systems Laboratory, University of Nebraska–Lincoln, Lincoln, NE, USA",,,,USA,China,,,,,,2020,September,IEEE,10.1109/TSG.2020.3022601,1949-3061,,ma.ac.fstt.scrapingwithselenium.models.Article
